zone,hour_index,timestamp,util_obs,util_forecast,region,multiplier,p0_cny,price_dyn_cny,energy_obs,rev_base,rev_after,util_after
309,680,2022-07-17 08:00:00,0.21569,0.20491,discount,0.9683,0.9311,0.9016,56.97417,53.048,51.901,0.2174
309,681,2022-07-17 09:00:00,0.20588,0.21022,discount,0.9701,0.9311,0.9032,51.90792,48.3308,47.3445,0.2074
309,682,2022-07-17 10:00:00,0.18207,0.19823,discount,0.9661,0.9311,0.8995,36.435,33.9242,33.1389,0.1836
309,683,2022-07-17 11:00:00,0.16947,0.1772,discount,0.9591,0.9311,0.893,25.08917,23.3602,22.707,0.1712
309,684,2022-07-17 12:00:00,0.17997,0.16631,discount,0.9554,0.9311,0.8896,31.59139,29.4144,28.5184,0.182
309,685,2022-07-17 13:00:00,0.19538,0.179,discount,0.9597,0.9311,0.8935,34.02583,31.681,30.8082,0.1974
309,686,2022-07-17 14:00:00,0.18347,0.19229,discount,0.9641,0.9311,0.8977,34.60333,32.2187,31.4292,0.1851
309,687,2022-07-17 15:00:00,0.14146,0.17624,discount,0.9587,0.9311,0.8927,29.55944,27.5224,26.7468,0.1429
309,688,2022-07-17 16:00:00,0.15406,0.13895,discount,0.9463,0.9311,0.8811,43.95806,40.9288,39.4246,0.1562
309,689,2022-07-17 17:00:00,0.16246,0.15364,discount,0.9512,0.9311,0.8857,50.06847,46.6181,45.0624,0.1645
309,690,2022-07-17 18:00:00,0.17087,0.16016,discount,0.9534,0.9311,0.8877,48.00833,44.7,43.2752,0.1729
309,691,2022-07-17 19:00:00,0.16387,0.1834,discount,0.9611,0.9311,0.8949,45.5,42.3645,41.24,0.1655
309,692,2022-07-17 20:00:00,0.15756,0.17322,discount,0.9577,0.9311,0.8917,43.75194,40.7369,39.5606,0.1593
309,693,2022-07-17 21:00:00,0.16877,0.16513,discount,0.955,0.9311,0.8892,52.70222,49.0704,47.5623,0.1707
309,694,2022-07-17 22:00:00,0.17437,0.17634,discount,0.9588,0.9311,0.8927,57.54972,53.5839,52.0749,0.1762
309,695,2022-07-17 23:00:00,0.18487,0.18015,discount,0.96,0.9311,0.8939,66.5,61.9173,60.2278,0.1867
309,696,2022-07-18 00:00:00,0.18487,0.18594,discount,0.962,0.9311,0.8957,66.5,61.9173,60.3099,0.1867
309,697,2022-07-18 01:00:00,0.18487,0.18554,discount,0.9618,0.9311,0.8956,66.5,61.9173,60.3043,0.1867
309,698,2022-07-18 02:00:00,0.18487,0.18489,discount,0.9616,0.9311,0.8954,66.5,61.9173,60.295,0.1867
309,699,2022-07-18 03:00:00,0.18697,0.18489,discount,0.9616,0.9311,0.8954,67.9175,63.2372,61.5803,0.1888
309,700,2022-07-18 04:00:00,0.18487,0.18521,discount,0.9617,0.9311,0.8955,66.5,61.9173,60.2996,0.1867
309,701,2022-07-18 05:00:00,0.18487,0.18408,discount,0.9614,0.9311,0.8951,66.5,61.9173,60.2836,0.1867
309,702,2022-07-18 06:00:00,0.18487,0.183,discount,0.961,0.9311,0.8948,66.5,61.9173,60.2682,0.1867
309,703,2022-07-18 07:00:00,0.18908,0.17038,discount,0.9568,0.9311,0.8909,69.81139,65.0005,63.0812,0.1912
309,704,2022-07-18 08:00:00,0.19888,0.16775,discount,0.9559,0.9311,0.89,80.70319,75.1418,72.8777,0.2011
309,705,2022-07-18 09:00:00,0.22689,0.18427,discount,0.9614,0.9311,0.8952,112.03694,104.3162,101.5682,0.2291
309,706,2022-07-18 10:00:00,0.21148,0.21137,discount,0.9705,0.9311,0.9036,100.05722,93.1621,91.2854,0.2131
309,707,2022-07-18 11:00:00,0.17997,0.20028,discount,0.9668,0.9311,0.9001,73.11306,68.0747,66.5308,0.1815
309,708,2022-07-18 12:00:00,0.15756,0.17409,discount,0.958,0.9311,0.892,54.83722,51.0583,49.5941,0.1592
309,709,2022-07-18 13:00:00,0.14216,0.15405,discount,0.9514,0.9311,0.8858,41.27083,38.4268,37.148,0.1439
309,710,2022-07-18 14:00:00,0.14146,0.13651,discount,0.9455,0.9311,0.8803,41.02778,38.2005,36.7751,0.1434
309,711,2022-07-18 15:00:00,0.13445,0.1328,discount,0.9443,0.9311,0.8792,35.0,32.5881,31.3443,0.1364
309,712,2022-07-18 16:00:00,0.14566,0.12962,discount,0.9432,0.9311,0.8782,42.01264,39.1175,37.5958,0.1478
309,713,2022-07-18 17:00:00,0.13796,0.14281,discount,0.9476,0.9311,0.8823,34.61111,32.226,31.0703,0.1398
309,714,2022-07-18 18:00:00,0.14986,0.13917,discount,0.9464,0.9311,0.8812,43.92889,40.9017,39.4005,0.1519
309,715,2022-07-18 19:00:00,0.15686,0.16104,discount,0.9537,0.9311,0.888,47.57958,44.3008,42.8977,0.1587
309,716,2022-07-18 20:00:00,0.17227,0.16212,discount,0.954,0.9311,0.8883,57.65181,53.6789,51.9921,0.1743
309,717,2022-07-18 21:00:00,0.17297,0.18172,discount,0.9606,0.9311,0.8944,56.4025,52.5157,51.1016,0.1747
309,718,2022-07-18 22:00:00,0.18627,0.18234,discount,0.9608,0.9311,0.8946,67.46833,62.8189,61.1363,0.1881
309,719,2022-07-18 23:00:00,0.19748,0.19064,discount,0.9635,0.9311,0.8971,73.5,68.435,66.732,0.1993
320,624,2022-07-15 00:00:00,0.04,0.03901,discount,0.913,0.985,0.8993,7.0,6.895,6.482,0.0409
320,625,2022-07-15 01:00:00,0.04,0.04003,discount,0.9133,0.985,0.8996,7.0,6.895,6.4837,0.0409
320,626,2022-07-15 02:00:00,0.05,0.04048,discount,0.9135,0.985,0.8998,7.0,6.895,6.4844,0.0511
320,627,2022-07-15 03:00:00,0.04333,0.04893,discount,0.9163,0.985,0.9026,7.0,6.895,6.4979,0.0443
320,628,2022-07-15 04:00:00,0.04,0.04238,discount,0.9141,0.985,0.9004,7.0,6.895,6.4874,0.0409
320,629,2022-07-15 05:00:00,0.04,0.0414,discount,0.9138,0.985,0.9001,7.0,6.895,6.4859,0.0409
320,630,2022-07-15 06:00:00,0.04,0.04053,discount,0.9135,0.985,0.8998,7.0,6.895,6.4845,0.0409
320,631,2022-07-15 07:00:00,0.04,0.0416,discount,0.9139,0.985,0.9002,7.0,6.895,6.4862,0.0409
320,632,2022-07-15 08:00:00,0.08,0.0622,discount,0.9207,0.985,0.9069,10.3075,10.1529,9.5995,0.0817
320,633,2022-07-15 09:00:00,0.23667,0.13667,discount,0.9456,0.985,0.9314,39.07361,38.4875,37.0528,0.24
320,634,2022-07-15 10:00:00,0.35667,0.27742,discount,0.9925,0.985,0.9776,49.0,48.265,48.0182,0.3573
320,635,2022-07-15 11:00:00,0.38,0.36878,neutral,1.0,0.985,0.985,55.69278,54.8574,54.8574,0.38
320,636,2022-07-15 12:00:00,0.27667,0.37001,neutral,1.0,0.985,0.985,49.39278,48.6519,48.6519,0.2767
320,637,2022-07-15 13:00:00,0.19667,0.23624,discount,0.9787,0.985,0.9641,26.53583,26.1378,25.7595,0.1977
320,638,2022-07-15 14:00:00,0.2,0.17823,discount,0.9594,0.985,0.945,21.0,20.685,20.1115,0.2021
320,639,2022-07-15 15:00:00,0.20667,0.19445,discount,0.9648,0.985,0.9503,26.63111,26.2316,25.6018,0.2085
320,640,2022-07-15 16:00:00,0.16,0.20384,discount,0.9679,0.985,0.9534,28.0,27.58,26.977,0.1613
320,641,2022-07-15 17:00:00,0.16,0.1492,discount,0.9497,0.985,0.9355,28.0,27.58,26.6314,0.1621
320,642,2022-07-15 18:00:00,0.11,0.14546,discount,0.9485,0.985,0.9343,19.79444,19.4975,18.8102,0.1115
320,643,2022-07-15 19:00:00,0.04,0.10504,discount,0.935,0.985,0.921,7.32472,7.2148,6.8933,0.0407
320,644,2022-07-15 20:00:00,0.04,0.04477,discount,0.9149,0.985,0.9012,7.0,6.895,6.4913,0.0409
320,645,2022-07-15 21:00:00,0.04,0.0457,discount,0.9152,0.985,0.9015,7.0,6.895,6.4928,0.0409
320,646,2022-07-15 22:00:00,0.04,0.04707,discount,0.9157,0.985,0.902,7.0,6.895,6.495,0.0409
320,647,2022-07-15 23:00:00,0.07,0.04576,discount,0.9153,0.985,0.9015,12.0575,11.8766,11.184,0.0716
320,648,2022-07-16 00:00:00,0.08,0.08337,discount,0.9278,0.985,0.9139,14.0,13.79,13.1062,0.0815
320,649,2022-07-16 01:00:00,0.08,0.08404,discount,0.928,0.985,0.9141,14.0,13.79,13.1083,0.0815
320,650,2022-07-16 02:00:00,0.08,0.08661,discount,0.9289,0.985,0.9149,14.0,13.79,13.1165,0.0815
320,651,2022-07-16 03:00:00,0.06667,0.08771,discount,0.9292,0.985,0.9153,11.85917,11.6813,11.1138,0.0679
320,652,2022-07-16 04:00:00,0.04,0.07321,discount,0.9244,0.985,0.9105,7.0,6.895,6.5368,0.0408
320,653,2022-07-16 05:00:00,0.04,0.04706,discount,0.9157,0.985,0.902,7.0,6.895,6.4949,0.0409
320,654,2022-07-16 06:00:00,0.04,0.0475,discount,0.9158,0.985,0.9021,7.0,6.895,6.4957,0.0409
320,655,2022-07-16 07:00:00,0.04,0.0443,discount,0.9148,0.985,0.901,7.0,6.895,6.4905,0.0409
320,656,2022-07-16 08:00:00,0.04,0.05564,discount,0.9185,0.985,0.9048,7.0,6.895,6.5087,0.0409
320,657,2022-07-16 09:00:00,0.00667,0.06636,discount,0.9221,0.985,0.9083,1.36306,1.3426,1.2707,0.0068
320,658,2022-07-16 10:00:00,0.0,0.04409,discount,0.9147,0.985,0.901,0.0,0.0,0.0,0.0
320,659,2022-07-16 11:00:00,0.02333,0.02445,discount,0.9082,0.985,0.8945,2.05042,2.0197,1.8918,0.0239
320,660,2022-07-16 12:00:00,0.08,0.07528,discount,0.9251,0.985,0.9112,10.5,10.3425,9.8102,0.0816
320,661,2022-07-16 13:00:00,0.08,0.10334,discount,0.9344,0.985,0.9204,10.5,10.3425,9.8774,0.0814
320,662,2022-07-16 14:00:00,0.08,0.09431,discount,0.9314,0.985,0.9175,10.5,10.3425,9.8558,0.0814
320,663,2022-07-16 15:00:00,0.08,0.09618,discount,0.9321,0.985,0.9181,10.5,10.3425,9.8603,0.0814
320,664,2022-07-16 16:00:00,0.07667,0.092,discount,0.9307,0.985,0.9167,10.11111,9.9594,9.4855,0.078
320,665,2022-07-16 17:00:00,0.04,0.08894,discount,0.9296,0.985,0.9157,3.5,3.4475,3.281,0.0407
320,666,2022-07-16 18:00:00,0.01,0.04522,discount,0.9151,0.985,0.9013,0.96639,0.9519,0.8963,0.0102
320,667,2022-07-16 19:00:00,0.0,0.03653,discount,0.9122,0.985,0.8985,0.0,0.0,0.0,0.0
320,668,2022-07-16 20:00:00,0.0,0.00884,discount,0.9029,0.985,0.8894,0.0,0.0,0.0,0.0
320,669,2022-07-16 21:00:00,0.0,0.00877,discount,0.9029,0.985,0.8894,0.0,0.0,0.0,0.0
320,670,2022-07-16 22:00:00,0.0,0.01038,discount,0.9035,0.985,0.8899,0.0,0.0,0.0,0.0
320,671,2022-07-16 23:00:00,0.0,0.00959,discount,0.9032,0.985,0.8896,0.0,0.0,0.0,0.0
320,672,2022-07-17 00:00:00,0.0,0.00551,discount,0.9018,0.985,0.8883,0.0,0.0,0.0,0.0
320,673,2022-07-17 01:00:00,0.0,0.00653,discount,0.9022,0.985,0.8886,0.0,0.0,0.0,0.0
320,674,2022-07-17 02:00:00,0.0,0.00698,discount,0.9023,0.985,0.8888,0.0,0.0,0.0,0.0
320,675,2022-07-17 03:00:00,0.0,0.00698,discount,0.9023,0.985,0.8888,0.0,0.0,0.0,0.0
320,676,2022-07-17 04:00:00,0.0,0.0086,discount,0.9029,0.985,0.8893,0.0,0.0,0.0,0.0
320,677,2022-07-17 05:00:00,0.0,0.00848,discount,0.9028,0.985,0.8893,0.0,0.0,0.0,0.0
320,678,2022-07-17 06:00:00,0.0,0.00895,discount,0.903,0.985,0.8894,0.0,0.0,0.0,0.0
320,679,2022-07-17 07:00:00,0.0,0.00784,discount,0.9026,0.985,0.8891,0.0,0.0,0.0,0.0
320,680,2022-07-17 08:00:00,0.0,0.01807,discount,0.906,0.985,0.8924,0.0,0.0,0.0,0.0
320,681,2022-07-17 09:00:00,0.0,0.01521,discount,0.9051,0.985,0.8915,0.0,0.0,0.0,0.0
320,682,2022-07-17 10:00:00,0.0,0.01038,discount,0.9035,0.985,0.8899,0.0,0.0,0.0,0.0
320,683,2022-07-17 11:00:00,0.0,0.01044,discount,0.9035,0.985,0.8899,0.0,0.0,0.0,0.0
320,684,2022-07-17 12:00:00,0.0,0.0081,discount,0.9027,0.985,0.8892,0.0,0.0,0.0,0.0
320,685,2022-07-17 13:00:00,0.0,0.00815,discount,0.9027,0.985,0.8892,0.0,0.0,0.0,0.0
320,686,2022-07-17 14:00:00,0.0,0.01065,discount,0.9036,0.985,0.89,0.0,0.0,0.0,0.0
320,687,2022-07-17 15:00:00,0.0,0.01068,discount,0.9036,0.985,0.89,0.0,0.0,0.0,0.0
320,688,2022-07-17 16:00:00,0.0,0.00983,discount,0.9033,0.985,0.8897,0.0,0.0,0.0,0.0
320,689,2022-07-17 17:00:00,0.0,0.00935,discount,0.9031,0.985,0.8896,0.0,0.0,0.0,0.0
320,690,2022-07-17 18:00:00,0.01333,0.0065,discount,0.9022,0.985,0.8886,0.0,0.0,0.0,0.0137
320,691,2022-07-17 19:00:00,0.00667,0.04401,discount,0.9147,0.985,0.9009,0.0,0.0,0.0,0.0068
320,692,2022-07-17 20:00:00,0.0,0.03022,discount,0.9101,0.985,0.8964,0.0,0.0,0.0,0.0
320,693,2022-07-17 21:00:00,0.0,0.00872,discount,0.9029,0.985,0.8894,0.0,0.0,0.0,0.0
320,694,2022-07-17 22:00:00,0.0,0.01057,discount,0.9035,0.985,0.89,0.0,0.0,0.0,0.0
320,695,2022-07-17 23:00:00,0.0,0.00984,discount,0.9033,0.985,0.8897,0.0,0.0,0.0,0.0
320,696,2022-07-18 00:00:00,0.00333,0.00349,discount,0.9012,0.985,0.8876,0.0,0.0,0.0,0.0034
320,697,2022-07-18 01:00:00,0.0,0.03777,discount,0.9126,0.985,0.8989,0.0,0.0,0.0,0.0
320,698,2022-07-18 02:00:00,0.0,0.00538,discount,0.9018,0.985,0.8883,0.0,0.0,0.0,0.0
320,699,2022-07-18 03:00:00,0.0,0.00538,discount,0.9018,0.985,0.8883,0.0,0.0,0.0,0.0
320,700,2022-07-18 04:00:00,0.0,0.00525,discount,0.9018,0.985,0.8882,0.0,0.0,0.0,0.0
320,701,2022-07-18 05:00:00,0.0,0.00513,discount,0.9017,0.985,0.8882,0.0,0.0,0.0,0.0
320,702,2022-07-18 06:00:00,0.0,0.00624,discount,0.9021,0.985,0.8885,0.0,0.0,0.0,0.0
320,703,2022-07-18 07:00:00,0.0,0.00445,discount,0.9015,0.985,0.888,0.0,0.0,0.0,0.0
320,704,2022-07-18 08:00:00,0.01,0.02912,discount,0.9097,0.985,0.8961,1.55944,1.536,1.4405,0.0102
320,705,2022-07-18 09:00:00,0.10667,0.09961,discount,0.9332,0.985,0.9192,18.28556,18.0113,17.1858,0.1085
320,706,2022-07-18 10:00:00,0.12,0.15528,discount,0.9518,0.985,0.9375,21.0,20.685,20.0025,0.1215
320,707,2022-07-18 11:00:00,0.17333,0.14484,discount,0.9483,0.985,0.9341,28.01167,27.5915,26.6149,0.1756
320,708,2022-07-18 12:00:00,0.19,0.19996,discount,0.9667,0.985,0.9522,29.95417,29.5049,28.8336,0.1916
320,709,2022-07-18 13:00:00,0.13,0.19604,discount,0.9653,0.985,0.9509,19.43861,19.147,18.6942,0.1311
320,710,2022-07-18 14:00:00,0.11333,0.12943,discount,0.9431,0.985,0.929,16.52778,16.2799,15.6459,0.115
320,711,2022-07-18 15:00:00,0.08,0.12299,discount,0.941,0.985,0.9269,10.5,10.3425,9.9244,0.0812
320,712,2022-07-18 16:00:00,0.06667,0.08835,discount,0.9294,0.985,0.9155,9.43153,9.2901,8.8401,0.0679
320,713,2022-07-18 17:00:00,0.03667,0.07125,discount,0.9238,0.985,0.9099,6.60722,6.5081,6.1671,0.0374
320,714,2022-07-18 18:00:00,0.0,0.03517,discount,0.9117,0.985,0.898,0.0,0.0,0.0,0.0
320,715,2022-07-18 19:00:00,0.0,0.00847,discount,0.9028,0.985,0.8893,0.0,0.0,0.0,0.0
320,716,2022-07-18 20:00:00,0.0,0.00801,discount,0.9027,0.985,0.8891,0.0,0.0,0.0,0.0
320,717,2022-07-18 21:00:00,0.0,0.00785,discount,0.9026,0.985,0.8891,0.0,0.0,0.0,0.0
320,718,2022-07-18 22:00:00,0.0,0.01028,discount,0.9034,0.985,0.8899,0.0,0.0,0.0,0.0
320,719,2022-07-18 23:00:00,0.0,0.00881,discount,0.9029,0.985,0.8894,0.0,0.0,0.0,0.0
322,624,2022-07-15 00:00:00,0.35354,0.35612,neutral,1.0,0.8451,0.8451,1904.37389,1609.4588,1609.4588,0.3535
322,625,2022-07-15 01:00:00,0.3346,0.35,neutral,1.0,0.8451,0.8451,1789.27222,1512.182,1512.182,0.3346
322,626,2022-07-15 02:00:00,0.31692,0.30442,neutral,1.0,0.8451,0.8451,1595.66667,1348.5586,1348.5586,0.3169
322,627,2022-07-15 03:00:00,0.3447,0.31001,neutral,1.0,0.8451,0.8451,1732.43333,1464.1453,1464.1453,0.3447
322,628,2022-07-15 04:00:00,0.35101,0.35626,neutral,1.0,0.8451,0.8451,1771.16667,1496.8803,1496.8803,0.351
322,629,2022-07-15 05:00:00,0.34091,0.39425,neutral,1.0,0.8451,0.8451,1652.46667,1396.5624,1396.5624,0.3409
322,630,2022-07-15 06:00:00,0.3649,0.39608,neutral,1.0,0.8451,0.8451,1855.92972,1568.5168,1568.5168,0.3649
322,631,2022-07-15 07:00:00,0.39899,0.42523,neutral,1.0,0.8451,0.8451,1500.27472,1267.9392,1267.9392,0.399
322,632,2022-07-15 08:00:00,0.51389,0.4545,neutral,1.0,0.8451,0.8451,1530.92472,1293.8427,1293.8427,0.5139
322,633,2022-07-15 09:00:00,0.55177,0.51463,neutral,1.0,0.8451,0.8451,1795.3775,1517.3418,1517.3418,0.5518
322,634,2022-07-15 10:00:00,0.48611,0.48122,neutral,1.0,0.8451,0.8451,1466.09917,1239.0562,1239.0562,0.4861
322,635,2022-07-15 11:00:00,0.44192,0.46879,neutral,1.0,0.8451,0.8451,950.27083,803.11,803.11,0.4419
322,636,2022-07-15 12:00:00,0.54924,0.50675,neutral,1.0,0.8451,0.8451,1909.80361,1614.0476,1614.0476,0.5492
322,637,2022-07-15 13:00:00,0.55556,0.54078,neutral,1.0,0.8451,0.8451,2043.3475,1726.9107,1726.9107,0.5556
322,638,2022-07-15 14:00:00,0.47348,0.44791,neutral,1.0,0.8451,0.8451,1466.30667,1239.2315,1239.2315,0.4735
322,639,2022-07-15 15:00:00,0.375,0.41973,neutral,1.0,0.8451,0.8451,669.57,565.8791,565.8791,0.375
322,640,2022-07-15 16:00:00,0.43939,0.39848,neutral,1.0,0.8451,0.8451,630.63306,532.972,532.972,0.4394
322,641,2022-07-15 17:00:00,0.56061,0.45735,neutral,1.0,0.8451,0.8451,804.23694,679.6912,679.6912,0.5606
322,642,2022-07-15 18:00:00,0.36111,0.48469,neutral,1.0,0.8451,0.8451,834.66694,705.4088,705.4088,0.3611
322,643,2022-07-15 19:00:00,0.3548,0.36366,neutral,1.0,0.8451,0.8451,1238.98778,1047.1157,1047.1157,0.3548
322,644,2022-07-15 20:00:00,0.41667,0.3695,neutral,1.0,0.8451,0.8451,1836.02222,1551.6922,1551.6922,0.4167
322,645,2022-07-15 21:00:00,0.34217,0.3703,neutral,1.0,0.8451,0.8451,1526.40278,1290.021,1290.021,0.3422
322,646,2022-07-15 22:00:00,0.26768,0.29108,discount,0.997,0.8451,0.8426,1078.14,911.1771,909.3377,0.2679
322,647,2022-07-15 23:00:00,0.24116,0.2527,discount,0.9842,0.8451,0.8318,816.32778,689.9096,682.5093,0.2421
322,648,2022-07-16 00:00:00,0.3548,0.3205,neutral,1.0,0.8451,0.8451,1763.09472,1490.0584,1490.0584,0.3548
322,649,2022-07-16 01:00:00,0.38258,0.3484,neutral,1.0,0.8451,0.8451,1921.64833,1624.0581,1624.0581,0.3826
322,650,2022-07-16 02:00:00,0.3851,0.3374,neutral,1.0,0.8451,0.8451,1722.4,1455.6657,1455.6657,0.3851
322,651,2022-07-16 03:00:00,0.34343,0.34994,neutral,1.0,0.8451,0.8451,1658.27417,1401.4706,1401.4706,0.3434
322,652,2022-07-16 04:00:00,0.37247,0.33461,neutral,1.0,0.8451,0.8451,1796.9,1518.6285,1518.6285,0.3725
322,653,2022-07-16 05:00:00,0.36869,0.37579,neutral,1.0,0.8451,0.8451,1815.80139,1534.6028,1534.6028,0.3687
322,654,2022-07-16 06:00:00,0.38384,0.38347,neutral,1.0,0.8451,0.8451,2032.46139,1717.7104,1717.7104,0.3838
322,655,2022-07-16 07:00:00,0.39268,0.37769,neutral,1.0,0.8451,0.8451,1771.27472,1496.9716,1496.9716,0.3927
322,656,2022-07-16 08:00:00,0.41667,0.38392,neutral,1.0,0.8451,0.8451,1408.09222,1190.0323,1190.0323,0.4167
322,657,2022-07-16 09:00:00,0.36616,0.41277,neutral,1.0,0.8451,0.8451,934.33361,789.6409,789.6409,0.3662
322,658,2022-07-16 10:00:00,0.35859,0.35533,neutral,1.0,0.8451,0.8451,673.50194,569.2021,569.2021,0.3586
322,659,2022-07-16 11:00:00,0.38258,0.36155,neutral,1.0,0.8451,0.8451,761.37694,643.4686,643.4686,0.3826
322,660,2022-07-16 12:00:00,0.51768,0.46276,neutral,1.0,0.8451,0.8451,1615.46611,1365.2918,1365.2918,0.5177
322,661,2022-07-16 13:00:00,0.56187,0.51183,neutral,1.0,0.8451,0.8451,1993.60056,1684.8676,1684.8676,0.5619
322,662,2022-07-16 14:00:00,0.4154,0.47774,neutral,1.0,0.8451,0.8451,961.60944,812.6927,812.6927,0.4154
322,663,2022-07-16 15:00:00,0.42803,0.34556,neutral,1.0,0.8451,0.8451,1204.02861,1017.5704,1017.5704,0.428
322,664,2022-07-16 16:00:00,0.3851,0.40518,neutral,1.0,0.8451,0.8451,1098.83917,928.6708,928.6708,0.3851
322,665,2022-07-16 17:00:00,0.33207,0.37119,neutral,1.0,0.8451,0.8451,951.25333,803.9404,803.9404,0.3321
322,666,2022-07-16 18:00:00,0.24116,0.30369,neutral,1.0,0.8451,0.8451,485.25167,410.1046,410.1046,0.2412
322,667,2022-07-16 19:00:00,0.28914,0.27324,discount,0.9911,0.8451,0.8376,1049.87,887.2851,881.9065,0.2898
322,668,2022-07-16 20:00:00,0.2904,0.3325,neutral,1.0,0.8451,0.8451,1297.46694,1096.5386,1096.5386,0.2904
322,669,2022-07-16 21:00:00,0.26894,0.28466,discount,0.9949,0.8451,0.8408,1082.19056,914.6004,911.4242,0.2693
322,670,2022-07-16 22:00:00,0.28788,0.25329,discount,0.9844,0.8451,0.832,1385.46667,1170.9106,1158.5078,0.289
322,671,2022-07-16 23:00:00,0.2399,0.25574,discount,0.9852,0.8451,0.8327,819.01694,692.1824,685.236,0.2408
322,672,2022-07-17 00:00:00,0.27399,0.32289,neutral,1.0,0.8451,0.8451,970.02806,819.8076,819.8076,0.274
322,673,2022-07-17 01:00:00,0.33838,0.31166,neutral,1.0,0.8451,0.8451,1420.3,1200.3495,1200.3495,0.3384
322,674,2022-07-17 02:00:00,0.35732,0.35049,neutral,1.0,0.8451,0.8451,1550.56667,1310.4428,1310.4428,0.3573
322,675,2022-07-17 03:00:00,0.38131,0.35105,neutral,1.0,0.8451,0.8451,1951.37111,1649.1779,1649.1779,0.3813
322,676,2022-07-17 04:00:00,0.38005,0.36454,neutral,1.0,0.8451,0.8451,1862.63333,1574.1822,1574.1822,0.38
322,677,2022-07-17 05:00:00,0.38005,0.37094,neutral,1.0,0.8451,0.8451,1867.93333,1578.6615,1578.6615,0.38
322,678,2022-07-17 06:00:00,0.39394,0.38657,neutral,1.0,0.8451,0.8451,1982.30917,1675.3248,1675.3248,0.3939
322,679,2022-07-17 07:00:00,0.35606,0.39255,neutral,1.0,0.8451,0.8451,1828.86667,1545.6448,1545.6448,0.3561
322,680,2022-07-17 08:00:00,0.26894,0.33883,neutral,1.0,0.8451,0.8451,1003.70028,848.2653,848.2653,0.2689
322,681,2022-07-17 09:00:00,0.2399,0.27528,discount,0.9918,0.8451,0.8382,712.56139,602.2127,598.8409,0.2404
322,682,2022-07-17 10:00:00,0.22348,0.25999,discount,0.9867,0.8451,0.8339,590.58722,499.1277,494.6007,0.2242
322,683,2022-07-17 11:00:00,0.21212,0.25392,discount,0.9846,0.8451,0.8322,395.2525,334.0429,330.5524,0.2129
322,684,2022-07-17 12:00:00,0.34091,0.33813,neutral,1.0,0.8451,0.8451,1193.13694,1008.3654,1008.3654,0.3409
322,685,2022-07-17 13:00:00,0.3851,0.44438,neutral,1.0,0.8451,0.8451,1742.47611,1472.6328,1472.6328,0.3851
322,686,2022-07-17 14:00:00,0.26768,0.32978,neutral,1.0,0.8451,0.8451,786.73583,664.9004,664.9004,0.2677
322,687,2022-07-17 15:00:00,0.26136,0.27538,discount,0.9918,0.8451,0.8382,738.44556,624.0884,620.6082,0.2619
322,688,2022-07-17 16:00:00,0.23737,0.2893,discount,0.9964,0.8451,0.8421,780.17528,659.3558,657.759,0.2376
322,689,2022-07-17 17:00:00,0.20833,0.26659,discount,0.9889,0.8451,0.8357,430.43861,363.78,361.0259,0.2089
322,690,2022-07-17 18:00:00,0.22601,0.22984,discount,0.9766,0.8451,0.8254,575.24056,486.1577,478.413,0.2273
322,691,2022-07-17 19:00:00,0.25505,0.27005,discount,0.99,0.8451,0.8367,869.67194,734.9928,730.0054,0.2557
322,692,2022-07-17 20:00:00,0.28535,0.27423,discount,0.9914,0.8451,0.8379,1151.335,973.037,967.3571,0.286
322,693,2022-07-17 21:00:00,0.28283,0.26704,discount,0.989,0.8451,0.8359,1145.39472,968.0166,960.7867,0.2836
322,694,2022-07-17 22:00:00,0.18182,0.26289,discount,0.9876,0.8451,0.8347,538.26667,454.9096,451.0834,0.1824
322,695,2022-07-17 23:00:00,0.16035,0.18923,discount,0.9631,0.8451,0.8139,287.59861,243.0605,236.9336,0.1619
322,696,2022-07-18 00:00:00,0.31692,0.23139,discount,0.9771,0.8451,0.8258,1513.97472,1279.5176,1259.5863,0.3187
322,697,2022-07-18 01:00:00,0.34217,0.31079,neutral,1.0,0.8451,0.8451,1755.70139,1483.81,1483.81,0.3422
322,698,2022-07-18 02:00:00,0.33838,0.30347,neutral,1.0,0.8451,0.8451,1781.86667,1505.9233,1505.9233,0.3384
322,699,2022-07-18 03:00:00,0.28662,0.32786,neutral,1.0,0.8451,0.8451,1352.03333,1142.6548,1142.6548,0.2866
322,700,2022-07-18 04:00:00,0.32828,0.29311,discount,0.9977,0.8451,0.8432,1689.16667,1427.579,1425.3532,0.3285
322,701,2022-07-18 05:00:00,0.33081,0.34445,neutral,1.0,0.8451,0.8451,1645.23333,1390.4492,1390.4492,0.3308
322,702,2022-07-18 06:00:00,0.375,0.35514,neutral,1.0,0.8451,0.8451,1926.74056,1628.3617,1628.3617,0.375
322,703,2022-07-18 07:00:00,0.48485,0.40393,neutral,1.0,0.8451,0.8451,1798.85722,1520.2826,1520.2826,0.4848
322,704,2022-07-18 08:00:00,0.54672,0.50708,neutral,1.0,0.8451,0.8451,1286.75,1087.4813,1087.4813,0.5467
322,705,2022-07-18 09:00:00,0.57955,0.50695,neutral,1.0,0.8451,0.8451,1476.69694,1248.0127,1248.0127,0.5796
322,706,2022-07-18 10:00:00,0.57702,0.46926,neutral,1.0,0.8451,0.8451,1327.96917,1122.3172,1122.3172,0.577
